3.225716 12.768999 7.599388 0.374250 -2.433033 -2.679439 0.458576 1.549767 -1.304615 0.177172 -0.631473 0.911000 0.130840 0.112986 -1.025686 -0.516961 -0.069532 -1.060860 -0.109430 -0.439794 -0.564232 -0.754080 -0.423904 -0.889291 -0.196099 0.194127 -0.095149 0.473272 -0.816212 0.433439 -0.447047 -0.564940 -0.319240 0.746315 0.177721 0.903104 0.043233 -0.536754 0.831656 0.200849 -1.065288 -0.087480 0.202741 -0.731808 -0.691329 -0.185185 0.430338 0.274274 0.612918 -0.121664 -0.138303 -0.184784 0.228209 0.418692 -0.216393 -0.008660 -1.224193 -0.057391 -0.110911 -0.157398 0.392457 -0.123538 -0.115315 0.133199 -0.120074 -0.282352 0.002909 -0.005017 0.417812 1.000000
4.307289 11.896340 8.431711 -0.037907 -2.543469 -2.575328 -0.718646 2.699226 0.065550 -0.610552 -0.378630 -0.625964 0.688570 -0.217208 -1.499475 -1.310871 -0.245237 -0.764484 0.079061 -0.883221 -0.330722 -0.923103 0.161150 -0.686523 -0.713067 -0.177510 0.409822 1.349835 0.379046 -0.002103 -0.459981 -0.512138 0.211091 0.907393 0.199489 0.946697 -0.318745 0.126470 0.258664 0.280286 -0.884391 0.140923 0.625787 -0.675200 -0.575310 -0.166551 0.218203 0.103722 0.960750 0.143793 -0.338371 -0.143637 -0.235931 0.075923 -0.148427 -0.262652 -1.179023 -0.113535 -0.130742 0.248170 -0.027354 -0.107290 -0.374773 0.184386 0.078364 -0.160531 -0.301649 0.156849 0.290543 2.000000
4.626490 11.814342 6.728917 -0.181516 -1.919519 -1.983858 0.342295 0.866112 -0.690164 -0.877447 -0.974835 0.291174 -0.019746 -0.446611 -0.429398 -1.186315 0.202605 -1.613340 0.107638 -1.321513 -0.648791 -0.280303 -0.196626 -0.304210 -0.490413 0.614632 -0.475560 0.406448 -0.168785 0.301741 -0.294689 -0.551126 -0.070556 1.043392 0.238123 0.987556 -0.503159 -0.049625 0.950148 0.237344 -0.981281 -0.230092 0.484558 -0.377731 -0.801520 0.073896 0.298290 0.300980 0.539273 -0.101041 -0.428572 -0.569481 -0.070552 0.072199 -0.264913 -0.041056 -1.059943 0.203008 -0.090193 0.076562 0.075633 -0.345833 -0.179833 0.280187 -0.345520 -0.137385 0.123648 0.365753 0.550330 2.000000
5.235051 10.966628 7.707637 0.467844 -2.058481 -1.826964 -0.274552 1.760587 0.374311 -1.137844 -0.480214 -1.179143 0.841833 -0.392744 -1.154646 -0.904993 -0.008960 -0.850820 0.026821 -0.762034 -0.678513 -0.573258 0.047732 -0.436335 -0.594573 0.492490 0.095177 1.352588 -0.104185 0.306395 -0.655634 -0.614617 -0.132331 0.842274 -0.045057 0.933386 -0.245027 -0.250193 0.625771 0.434603 -0.722608 0.037341 0.354071 -0.506560 -0.790406 -0.183415 0.068294 0.039717 0.350327 -0.126673 -0.418753 -0.110116 0.180684 0.500912 -0.242564 0.011093 -1.578382 0.000460 -0.172100 0.270301 0.052551 -0.247209 -0.296128 -0.274340 0.023517 -0.047943 -0.206334 0.113866 0.440872 2.000000
6.811347 8.658669 6.762406 2.948735 -1.018978 -1.548944 -0.054709 2.694531 -0.441391 -0.342875 0.047155 -0.465344 0.459004 0.150921 -1.531816 -1.501963 -0.759020 -0.612478 0.382841 -1.047739 -0.495119 -0.745177 0.425016 -0.692469 -0.119196 0.164243 -0.218808 1.009143 0.165563 0.064054 -0.444698 -0.088201 0.278710 1.417310 0.681199 0.902477 -0.240239 0.076294 0.500055 0.483886 -1.270611 0.010102 0.292113 -0.502657 -0.618226 -0.062151 -0.026851 0.301024 0.606251 0.113294 -0.314349 -0.237248 0.210097 -0.203309 0.038133 -0.358947 -1.023120 0.041401 -0.111228 0.006704 0.100337 -0.147375 -0.185349 -0.124183 0.015227 -0.202314 -0.198232 0.143276 0.834663 2.000000
5.124406 11.208424 7.435918 -0.011746 -1.910161 -2.059715 -0.452410 1.703684 0.246586 -1.087288 -0.529725 -0.822665 0.830256 -0.310902 -0.557452 -1.312204 0.327935 -0.994538 0.032935 -1.273422 -0.612337 -0.686837 -0.117253 -0.383193 -0.273722 0.249926 0.119552 1.025596 -0.056943 0.429369 -0.397529 -0.294544 -0.217626 0.881166 0.223493 0.864038 -0.300190 -0.327049 0.523873 0.203122 -0.980515 0.192014 0.533063 -0.653592 -0.901073 0.031891 0.138562 0.227043 0.514595 0.004343 -0.274501 -0.505417 -0.243229 0.170826 0.048124 -0.214262 -1.146330 -0.192195 -0.157490 0.007772 0.167093 -0.108725 -0.294422 0.004040 -0.144783 -0.264013 0.086677 0.133819 0.331738 2.000000
5.124406 11.208424 7.435918 -0.011746 -1.910161 -2.059715 -0.452410 1.703684 0.246586 -1.087288 -0.529725 -0.822665 0.830256 -0.310902 -0.557452 -1.312204 0.327935 -0.994538 0.032935 -1.273422 -0.612337 -0.686837 -0.117253 -0.383193 -0.273722 0.249926 0.119552 1.025596 -0.056943 0.429369 -0.397529 -0.294544 -0.217626 0.881166 0.223493 0.864038 -0.300190 -0.327049 0.523873 0.203122 -0.980515 0.192014 0.533063 -0.653592 -0.901073 0.031891 0.138562 0.227043 0.514595 0.004343 -0.274501 -0.505417 -0.243229 0.170826 0.048124 -0.214262 -1.146330 -0.192195 -0.157490 0.007772 0.167093 -0.108725 -0.294422 0.004040 -0.144783 -0.264013 0.086677 0.133819 0.331738 2.000000
1.571922 9.610534 6.344589 -1.524499 -1.061755 -2.277667 -0.712310 1.331584 0.467023 -0.527898 -0.581461 -0.846049 0.997200 -0.100408 -1.369138 -0.696547 -0.159447 -0.872254 -0.121029 -0.585962 -0.574811 -1.058673 -0.354401 -1.249992 -0.166467 0.188311 -0.000193 0.952041 0.112905 0.123809 -0.813184 -0.353747 0.446405 1.083569 0.337895 0.988485 -0.073822 -0.225750 0.715581 0.402117 -0.460181 -0.094680 0.253012 -0.710886 -0.217884 0.028974 -0.065396 0.714019 0.677541 -0.239510 -0.391296 -0.521969 0.107592 -0.169097 0.329726 -0.083343 -1.171703 0.192841 0.003622 -0.008546 0.173587 -0.457144 -0.376630 0.181361 -0.143266 -0.169499 0.223440 0.216439 0.854852 2.000000
5.178138 11.164251 7.551593 0.085176 -2.104156 -2.003268 -0.175463 1.447809 0.149729 -1.060404 -0.577804 -0.797646 0.708746 -0.385374 -0.756381 -1.058463 0.121678 -0.887839 0.144020 -1.245009 -0.712019 -0.681282 -0.104158 -0.397251 -0.248789 0.393571 0.048709 1.091423 -0.193294 0.236789 -0.462750 -0.271283 -0.402054 0.775203 0.081169 0.900986 -0.403998 -0.288318 0.661958 0.362122 -0.882985 0.179892 0.359712 -0.576720 -0.921726 0.018140 0.050860 0.270318 0.225712 -0.054441 -0.328616 -0.510766 0.137836 0.296601 -0.109208 -0.132771 -1.332654 0.197292 -0.139102 -0.023035 0.394493 -0.391337 -0.319413 -0.131508 -0.081685 -0.185190 0.107134 0.127617 0.523881 2.000000
5.106543 11.243291 7.433607 -0.044014 -1.919428 -2.084932 -0.461195 1.717960 0.160791 -1.057631 -0.514911 -0.763096 0.806950 -0.295795 -0.572818 -1.319216 0.314762 -0.972757 0.050666 -1.299521 -0.579488 -0.727272 -0.064110 -0.349599 -0.257611 0.198134 0.115858 0.997431 0.004884 0.413701 -0.445834 -0.315183 -0.227488 0.883048 0.239222 0.899109 -0.366300 -0.334862 0.527788 0.129889 -0.964524 0.201268 0.522604 -0.648420 -0.914302 0.040579 0.128409 0.269888 0.529082 0.030763 -0.283176 -0.527958 -0.272496 0.130010 0.024670 -0.214769 -1.117992 -0.119718 -0.197359 -0.026125 0.144682 -0.121787 -0.321718 0.067123 -0.133825 -0.241232 0.118143 0.164410 0.341003 2.000000
5.071040 11.226144 7.373716 -0.000207 -2.093708 -2.116780 -0.084098 1.257056 -0.093370 -1.297973 -0.675943 -0.585964 0.335262 -0.341014 -0.652313 -0.351265 0.680763 -0.577594 0.302025 -0.951914 -0.378997 -0.548261 0.144724 -0.148921 -0.630366 0.430472 0.242730 1.056879 0.334102 0.754668 -0.393413 -0.754094 -0.408248 0.055839 -0.142564 1.027789 -0.939542 -0.728749 0.858954 0.181763 -0.675065 -0.156250 0.042170 -0.449364 -0.726207 -0.081536 -0.275475 -0.143376 0.633533 -0.129223 -0.282912 -0.418665 0.210457 0.208053 -0.065707 0.051508 -0.906586 0.379658 -0.517706 0.042136 0.121218 0.107018 -0.130243 0.368293 -0.067525 -0.367937 -0.200117 0.229808 0.530807 2.000000
5.017811 11.545426 7.009487 -0.190799 -1.856827 -2.294884 -0.134238 1.204775 -0.494471 -0.631880 -0.833180 -0.120184 0.312189 -0.529722 -0.282427 -1.373893 0.302698 -1.363117 -0.208255 -1.443516 -0.542437 -0.442256 -0.242382 -0.253770 -0.092454 0.362763 -0.170784 0.323099 -0.218663 0.322379 -0.408881 -0.510543 -0.293693 0.794900 0.210262 1.016298 -0.283453 -0.321462 0.848943 0.159080 -1.040990 -0.149366 0.446437 -0.483066 -0.876862 0.089710 0.270359 0.219058 0.377584 -0.043008 -0.496885 -0.716813 -0.098731 -0.138372 -0.017536 0.019082 -1.113180 0.164641 -0.204793 0.006975 0.210328 -0.444019 -0.224353 0.118570 -0.055267 0.056820 0.139634 0.109784 0.439882 2.000000
2.979763 13.155837 4.753181 0.101792 -0.717120 -3.019372 1.076178 0.953431 -1.945915 -1.134770 -1.043722 0.391939 0.563468 -0.494271 -1.391117 -1.352547 -0.909423 -1.063520 -0.406385 -1.153293 -0.593542 -0.758199 -0.531209 -1.128652 -0.598403 0.243424 0.301046 1.705533 0.426179 0.302950 -0.758199 -0.476642 -0.163380 0.856949 0.004458 0.902565 0.044654 -0.315739 0.767696 0.014384 -1.124577 -0.078788 -0.084547 -0.825089 -0.536411 -0.084195 -0.126786 -0.062544 0.491806 -0.088542 -0.329045 -0.728902 0.007505 0.120304 -0.248766 -0.163719 -1.173910 -0.253926 -0.037317 -0.010861 0.276775 -0.295219 -0.195443 -0.019733 -0.053774 -0.290305 0.240521 0.205750 0.269518 3.000000
2.038807 13.953659 4.769690 0.749531 0.128747 -2.818449 0.730051 1.451676 -1.878596 -0.827109 -0.860040 0.307563 0.664044 -0.421572 -1.303634 -0.971849 -0.842517 -1.022162 -0.274408 -1.505586 -0.831412 -0.535908 -0.500853 -0.740005 -0.427107 -0.135746 0.438760 1.638371 -0.236575 0.158691 -1.490454 -0.009537 -0.618087 0.808650 -0.263169 0.403785 -0.008140 -0.231188 0.451743 0.032819 -1.074441 -0.446590 0.070063 -0.430749 -0.744124 -0.200726 0.427026 0.120720 0.242484 0.019604 -0.641986 -0.504397 0.135764 0.056896 0.276087 -0.596368 -0.927798 0.167542 -0.495939 -0.413193 -0.016145 -0.270417 -0.356804 0.086331 -0.011416 0.114301 -0.303660 0.029816 0.525098 3.000000
0.611455 14.342376 4.725430 1.874118 -0.338549 -3.366966 0.732794 2.461229 -0.753077 -0.658900 -1.137311 0.083370 0.224931 -0.534931 -1.630029 -0.039239 -0.166223 -0.853390 -0.315327 -1.363057 -0.338379 0.101874 -0.120892 -0.905811 -0.277018 0.094624 -0.043826 0.745782 0.081597 0.399564 -0.363508 -0.398810 -0.183278 0.781927 0.306980 1.099817 -0.443744 -0.067799 0.706379 0.323845 -0.665875 0.074057 0.464169 -0.487557 -0.667157 0.263977 0.103211 0.099892 0.747051 -0.088351 -0.222461 -0.459757 -0.068882 -0.030455 -0.003099 0.053736 -1.188622 0.051695 -0.062794 0.012647 0.251815 -0.371172 -0.330310 0.189373 -0.150514 -0.196759 -0.055608 0.009958 0.561794 3.000000
6.244285 8.310414 3.877571 3.677866 0.426689 -2.097677 0.971310 1.313233 -1.637576 -1.123492 -0.790547 0.732100 0.514008 0.032330 -0.903026 -1.060843 -0.268016 -1.257955 0.194242 -1.752352 -0.480613 -1.109448 -0.373570 -0.928833 -0.309515 0.047650 0.068789 1.197574 -0.217956 0.515407 -0.814011 -0.373247 -0.622224 0.802313 0.653695 1.118108 -0.122023 -0.566354 0.880873 -0.280293 -1.143908 0.265286 0.209458 -0.894931 -0.210512 -0.236445 -0.124837 0.304241 0.725593 -0.088175 -0.160545 -0.847181 -0.542134 0.318229 0.153458 0.091731 -1.150657 -0.260609 -0.222092 0.143219 0.500412 0.074443 -0.220135 -0.014441 -0.150090 -0.343783 -0.344763 -0.013226 0.611360 3.000000
0.693801 14.458199 4.897023 1.935445 -0.572289 -3.160811 0.793462 2.626954 -0.838694 -0.418921 -1.175583 0.189647 0.239881 -0.616225 -1.505256 0.032935 -0.342002 -0.753391 -0.139433 -1.379407 -0.487893 0.044860 -0.177733 -0.902241 -0.297566 0.181419 0.083215 0.870165 -0.286089 0.124196 -0.303090 -0.452210 -0.165978 0.830057 0.390445 0.958376 -0.333845 -0.172500 0.602260 0.385343 -0.852259 0.209622 0.429958 -0.527108 -0.850471 -0.091527 -0.026587 0.546292 0.468099 0.044650 -0.388853 -0.316248 -0.169051 0.164594 0.035972 -0.100538 -1.131080 0.159149 -0.248114 0.108076 0.010862 -0.055511 -0.079048 0.204196 -0.054944 -0.308426 0.139918 0.261745 0.490110 3.000000
0.693801 14.458199 4.897023 1.935445 -0.572289 -3.160811 0.793462 2.626954 -0.838694 -0.418921 -1.175583 0.189647 0.239881 -0.616225 -1.505256 0.032935 -0.342002 -0.753391 -0.139433 -1.379407 -0.487893 0.044860 -0.177733 -0.902241 -0.297566 0.181419 0.083215 0.870165 -0.286089 0.124196 -0.303090 -0.452210 -0.165978 0.830057 0.390445 0.958376 -0.333845 -0.172500 0.602260 0.385343 -0.852259 0.209622 0.429958 -0.527108 -0.850471 -0.091527 -0.026587 0.546292 0.468099 0.044650 -0.388853 -0.316248 -0.169051 0.164594 0.035972 -0.100538 -1.131080 0.159149 -0.248114 0.108076 0.010862 -0.055511 -0.079048 0.204196 -0.054944 -0.308426 0.139918 0.261745 0.490110 3.000000
-2.874278 7.835098 2.816841 -2.254114 0.166104 -1.884114 0.854973 0.031364 -0.871064 -0.161437 -0.142722 -0.002295 -0.103970 -0.522723 -1.721717 -1.026718 -1.070024 -0.864839 -0.301077 -0.901008 -0.701307 -0.326888 -0.408896 -0.492870 -0.198115 0.218784 0.021739 1.127346 0.228471 -0.157903 -0.303057 -0.246328 -0.290681 0.531591 0.203837 0.676283 0.003055 -0.433195 0.844304 0.003490 -1.136971 -0.147884 0.415835 -0.802653 -0.768544 -0.075108 -0.297250 0.112914 0.345365 0.116171 -0.474009 -0.412717 -0.019268 0.291412 -0.137959 -0.258058 -1.189716 0.296204 -0.116066 0.014717 0.066526 0.060459 -0.256977 0.014999 -0.169768 -0.376349 0.075655 0.165449 0.419169 3.000000
1.101219 14.352886 4.775843 1.655104 -0.487082 -3.121734 0.896489 2.436968 -1.058398 -0.537705 -1.137893 0.027201 0.557336 -0.905613 -1.565378 -0.114865 -0.736732 -0.757783 0.116696 -1.583598 -0.500600 -0.037609 -0.315549 -0.827718 -0.309843 -0.076020 -0.144194 0.868457 -0.327744 -0.224786 -0.373583 -0.411520 -0.455076 0.591929 0.214718 0.756641 -0.386579 -0.191657 0.476306 0.613243 -1.129065 0.015260 0.254246 -0.443495 -0.964367 -0.134251 0.155196 0.344980 0.602582 -0.114776 -0.399501 -0.373348 0.027804 0.078826 0.151288 -0.223774 -0.968265 -0.156267 -0.039150 0.156462 0.283749 0.012521 -0.267248 -0.023270 -0.125841 -0.199372 0.162632 0.269333 0.336312 3.000000
0.935173 14.301759 4.832539 1.650421 -0.146011 -3.402507 0.807085 2.515125 -1.053983 -0.639476 -1.250826 0.099035 0.266212 -0.637840 -1.653433 0.030960 -0.358107 -0.845134 -0.193060 -1.405274 -0.377872 0.149364 -0.163716 -0.758497 -0.383010 0.210997 -0.003037 0.888676 0.072184 0.386104 -0.587748 -0.364265 -0.172257 0.609420 0.303026 1.086847 -0.421068 -0.002103 0.700251 0.342755 -0.701986 -0.015529 0.500015 -0.435030 -0.779959 0.173999 0.189153 0.196953 0.606769 -0.170201 -0.269142 -0.482335 -0.187561 0.132415 -0.055244 0.017396 -1.191467 0.042690 -0.199444 0.091029 0.209199 -0.407373 -0.320178 0.123192 -0.211683 -0.077231 -0.087065 0.189143 0.484347 3.000000
-0.177838 14.131166 5.050399 2.522727 -1.281722 -2.593989 0.764693 1.353156 0.110529 -0.517165 0.079100 0.112021 0.244910 -0.402555 -1.859047 -0.306410 0.283349 -0.525060 0.016630 -1.440767 -0.579725 -0.501043 -0.672198 -1.378790 -0.211728 0.376726 -0.700352 0.849172 0.552466 0.028342 -0.259654 -1.198406 -0.042955 1.326848 -0.188985 0.418839 -0.223486 -0.206734 0.495156 0.270304 -1.153582 0.411511 0.176721 -0.433241 -0.755822 -0.667443 -0.126467 0.205417 0.434359 -0.063938 0.027800 -0.428412 -0.264119 0.106637 -0.354429 -0.166538 -1.535489 0.072665 -0.094383 -0.033342 0.133302 0.219911 -0.400429 0.106575 0.042765 0.266213 0.070561 0.380294 0.513225 3.000000
0.696617 14.194271 4.749154 1.853685 -0.080953 -3.372016 0.705549 2.084553 -0.790326 -0.755202 -0.901278 0.093534 0.155435 -0.598209 -2.033820 0.122614 0.046884 -0.838950 -0.498635 -1.279808 -0.346011 0.145114 -0.145666 -0.803275 -0.320935 0.147853 -0.174543 0.869558 0.571022 0.731288 -0.562752 -0.396479 0.083934 0.747923 0.487271 1.205374 -0.479189 0.194089 0.622571 0.129381 -0.533869 -0.239381 0.441013 -0.771827 -0.641192 0.222193 0.184022 -0.005459 0.669654 -0.171598 -0.347255 -0.193295 -0.046697 0.000737 -0.253655 0.088573 -1.066372 -0.003745 -0.215434 0.081680 0.205963 -0.348855 -0.282634 -0.118055 -0.343326 -0.221421 -0.245255 -0.121633 0.472734 3.000000
3.867291 12.381736 6.444044 -0.693344 -2.107879 -2.582610 -0.308219 1.061252 -1.174472 -1.995122 -0.563940 0.979135 -0.702641 -0.227438 -1.663395 -1.044641 -0.458746 -0.981921 0.284828 -1.112826 -0.456253 -0.587814 -0.005268 -0.708792 -0.939098 0.101148 0.208976 0.731042 0.238661 0.152205 -0.347998 -0.515320 -0.097990 0.967502 0.085018 0.762562 -0.545511 -0.242103 0.842737 0.115502 -1.190723 -0.153338 0.186144 -0.465267 -0.785265 0.031909 0.396041 0.338449 0.560143 -0.171182 -0.391807 -0.574160 -0.035225 0.161309 -0.200314 -0.295140 -1.158486 -0.149614 -0.126620 0.266524 -0.039894 -0.259139 -0.244586 0.286730 0.076512 -0.091241 -0.132210 0.029176 0.595261 4.000000
4.246060 11.625838 6.447098 -0.341540 -2.231783 -2.467088 -0.134748 0.869904 -0.207253 -2.937316 -0.641312 0.761169 -0.487377 -0.082107 -1.630300 -0.358379 -0.553078 -0.657112 0.091245 -1.058968 -0.671364 -0.615378 0.216368 -0.557725 -0.808757 -0.001016 -0.041043 1.072767 -0.236897 0.465261 -0.606750 -0.578308 -0.248097 0.730183 0.220765 1.481638 -0.025504 -0.043116 0.261456 -0.063930 -0.693553 -0.023833 0.534686 -0.401222 -0.640030 -0.368107 0.371021 -0.241830 0.770476 0.132899 -0.319582 -0.526410 -0.390173 0.067049 -0.067559 -0.288882 -1.040750 0.392924 -0.457622 -0.374978 -0.175315 -0.214585 -0.233359 0.378622 0.020840 -0.468942 -0.036276 0.263470 0.437931 4.000000
4.239678 11.865858 6.431667 -0.625216 -2.053728 -2.638426 -0.040387 0.752346 -0.608217 -2.682392 -0.508043 0.865361 -0.503251 -0.181584 -1.580930 -0.495865 -0.602329 -0.881162 0.268802 -0.908161 -0.518625 -0.731642 -0.108886 -0.920885 -0.349687 0.152409 -0.145272 1.060809 -0.271702 0.437689 -0.485891 -0.644747 -0.415226 0.983822 0.453202 0.990341 -0.172061 -0.099038 0.550994 0.221046 -0.803011 0.228634 0.258989 -0.296894 -0.969933 -0.054870 0.111612 0.392327 0.473649 -0.031694 -0.319945 -0.252608 0.009744 0.056794 -0.134950 -0.092006 -1.061924 0.035019 -0.137078 0.098144 0.207858 -0.255160 -0.293908 0.183726 -0.018529 -0.115277 -0.198102 0.042058 0.436701 4.000000
