-6.567681 -3.666410 0.251945 -1.320076 0.575557 -1.746578 -2.926081 0.509315 0.928613 0.080687 0.151182 1.699280 1.281951 1.187634 0.225542 -0.117020 -0.219040 -1.470198 -1.857526 -0.121079 -0.937776 -1.082288 0.605854 1.214957 0.474283 -0.837096 -0.172844 1.005553 0.602166 -0.541216 0.186785 0.172371 -0.038744 0.376701 0.122654 -0.213033 -0.922032 0.003599 -0.545444 0.221734 -0.351010 -0.126815 -0.179975 0.121447 0.080768 0.252625 -0.102529 -0.638487 0.045987 -0.005276 -0.276869 0.008133 0.354248 -0.077719 0.142264 -0.439958 -0.211417 -0.318628 -0.083314 -0.140029 0.179866 0.429433 -0.216336 1.000000
-8.733029 -3.436365 -1.172127 -2.648666 -3.216674 1.376904 -3.231443 -1.122069 -0.077784 -0.460997 1.700666 0.940517 -0.277182 0.295231 0.138190 0.738453 0.462953 -0.431108 -0.141496 -0.210857 -0.101131 -0.552541 0.051738 0.508020 0.487126 0.266733 -0.156111 0.581432 -0.143626 -0.259370 0.408069 0.455597 0.177272 0.571104 -0.227827 -0.045476 -0.662851 0.251101 -0.581698 -0.439079 -0.108765 -0.003052 -0.090258 -0.008117 0.074310 -0.307912 0.511636 -0.147416 -0.218521 0.231565 -0.018109 0.110452 0.150960 0.449627 -0.160527 -0.624513 -0.088389 0.185360 0.516045 0.131525 -0.230475 -0.158389 -0.158861 2.000000
-11.679393 -4.982226 -1.619976 -1.831539 0.036749 -0.801400 -5.254095 0.967823 1.563317 -0.944822 -0.844983 3.481506 -0.028164 0.072992 -0.182783 1.396430 0.929697 -1.904328 -1.261995 -0.244218 -1.112308 -0.430414 0.733920 1.149291 0.650404 -1.166619 -0.349334 0.556356 0.379456 -0.719997 0.437345 0.004526 0.432778 0.340708 -0.185031 0.334475 -0.645489 -0.114833 0.326663 0.200541 -0.457442 -0.394432 -0.333525 0.018012 -0.347025 0.046211 -0.076700 0.043342 0.145151 0.089912 -0.373122 0.215058 0.280156 0.551283 -0.358933 -0.264892 -0.185953 -0.620193 0.271855 -0.190668 -0.022698 0.414113 -0.944010 2.000000
-10.183072 -3.178580 -1.144889 -1.527710 -3.116975 0.165945 -5.508587 -2.011552 0.195158 -0.809609 1.732239 2.136597 -1.076138 0.857467 0.129079 0.920074 0.304984 -1.014421 -0.793541 -0.666375 -0.168298 0.093205 0.439612 1.395353 0.844036 -0.414311 -0.223366 0.547216 0.926113 -0.925331 0.069475 -0.007531 0.191759 0.200814 -0.595832 0.049467 -0.485821 0.885718 -0.416242 0.426137 -0.176676 -0.181992 -0.556896 0.057504 -0.144887 0.702975 0.154555 -0.397168 -0.188483 0.116707 -0.251138 0.014478 -0.246546 0.320516 -0.359174 -0.381577 0.179628 0.128287 -0.269378 -0.118531 0.441740 0.297540 -0.478508 2.000000
-11.844034 -3.176757 0.368517 -2.047153 -3.017624 -0.621838 -3.878754 -2.774107 1.151142 -0.984188 2.304197 0.651311 0.228401 -0.381333 0.293648 0.433782 0.306630 -0.478307 0.504426 -0.858129 -0.768313 -0.813866 0.305088 -0.253897 0.336136 -0.216657 0.024722 0.967044 -0.365259 -0.469373 0.482174 0.182014 0.323014 0.108661 0.362776 0.313432 -0.748935 0.443968 -0.613565 -0.549699 -0.722654 -0.139747 -0.897591 -0.240986 -0.127016 -0.443481 -0.072077 0.268306 -0.405549 -0.129207 0.495754 0.172815 0.157356 0.091704 -0.072876 -0.469484 0.069894 -0.106458 0.250135 -0.032385 0.036370 0.378145 -0.429671 2.000000
-10.992352 -4.004570 -0.792689 -1.970541 -3.069808 1.216582 -5.577050 -1.122728 0.364357 -0.482223 1.755260 2.856057 -0.361928 0.670920 0.442316 0.989340 0.950884 -1.089947 -1.327664 -0.278292 -0.893691 -0.519536 0.977196 0.834224 0.239905 -0.124823 -0.446334 0.838092 0.059439 -0.156829 0.627066 -0.161579 0.503933 -0.031743 0.057701 0.489510 -0.280828 0.209130 -0.352159 0.100965 -0.017376 0.277222 0.308333 0.155379 -0.067888 0.067751 0.485763 -0.153153 -0.113976 0.443074 -0.249366 -0.235448 -0.034630 0.196216 -0.013087 -0.198453 0.226058 -0.004164 0.541074 0.116634 -0.213592 0.463027 -0.037313 2.000000
-10.992352 -4.004570 -0.792689 -1.970541 -3.069808 1.216582 -5.577050 -1.122728 0.364357 -0.482223 1.755260 2.856057 -0.361928 0.670920 0.442316 0.989340 0.950884 -1.089947 -1.327664 -0.278292 -0.893691 -0.519536 0.977196 0.834224 0.239905 -0.124823 -0.446334 0.838092 0.059439 -0.156829 0.627066 -0.161579 0.503933 -0.031743 0.057701 0.489510 -0.280828 0.209130 -0.352159 0.100965 -0.017376 0.277222 0.308333 0.155379 -0.067888 0.067751 0.485763 -0.153153 -0.113976 0.443074 -0.249366 -0.235448 -0.034630 0.196216 -0.013087 -0.198453 0.226058 -0.004164 0.541074 0.116634 -0.213592 0.463027 -0.037313 2.000000
-9.328653 -6.382973 0.350463 -3.972198 -2.885638 1.808374 -5.793858 -1.762261 0.550286 -0.359588 2.763444 1.994872 -0.150356 0.584310 0.367087 0.292189 0.159854 -0.494486 -0.582552 -1.616540 -0.875773 -1.073778 -0.595641 0.326489 0.176630 0.056920 -0.550514 1.430362 -0.332212 -0.848403 0.252296 0.148766 0.417352 0.806447 0.687343 0.363112 -1.100804 0.457990 -0.549771 -0.029062 -0.156305 0.176282 -0.544395 0.307317 -0.226100 -0.050082 -0.033161 -0.725595 -0.169561 0.925564 0.082898 1.182162 0.201601 0.281934 -0.552190 -0.370063 0.211703 -0.348789 -0.085122 -0.547352 0.300210 0.013265 -0.905554 2.000000
-10.881377 -3.494461 -1.208398 -2.053772 -2.538975 0.332901 -5.647551 -0.837592 0.535878 -0.561591 1.495980 2.815360 -0.967163 0.967475 0.192089 0.611206 0.899914 -1.195377 -0.966062 -0.258920 -0.763477 -0.094901 0.905740 1.267686 0.428579 -0.088870 -0.310595 0.416623 0.969070 -0.702166 0.434904 -0.100930 0.622474 -0.513859 -0.130508 0.147323 -0.471372 0.167663 -0.427997 0.419439 -0.044589 -0.084527 0.071356 0.257165 -0.104672 0.269201 0.045152 0.073367 -0.158416 0.189699 -0.284005 -0.083852 -0.125740 0.173617 -0.412250 0.015944 0.275792 -0.139038 -0.358805 -0.163194 0.366164 0.194039 -0.406204 2.000000
-11.018088 -4.087033 -0.795167 -2.118467 -2.969435 1.269425 -5.426857 -0.965350 0.483104 -0.453205 1.737370 2.763885 -0.282508 0.609181 0.342552 0.899254 0.998870 -1.030160 -1.218762 -0.080439 -0.895493 -0.552494 0.892781 0.693055 0.196390 -0.020594 -0.544391 0.847144 0.016777 -0.279744 0.591638 -0.031050 0.554646 -0.061951 0.038392 0.448192 -0.281634 0.108814 -0.257217 0.033249 -0.164678 0.345746 0.347561 0.132436 0.010083 0.017881 0.501561 -0.060906 -0.010777 0.492454 -0.153550 -0.211812 -0.027131 0.171841 -0.047983 -0.218236 0.356156 0.033527 0.523109 0.041845 -0.200143 0.426550 0.028625 2.000000
-10.384935 -3.655441 -0.592732 -1.617167 -1.481968 -0.274734 -6.218928 -1.021281 0.084616 -0.067607 0.237341 3.123393 -1.603007 2.143712 0.352731 0.625898 1.259406 -1.418906 -2.130006 1.027282 0.476852 0.017351 0.835281 1.171419 0.637335 -0.086575 -0.750889 0.239759 -0.503336 -0.970098 -0.130065 0.637111 0.926155 0.440684 -0.365140 -0.776875 0.037919 0.166656 -0.414003 0.450486 0.829039 -0.065850 0.133351 0.575709 0.359953 0.677837 0.673798 -0.169248 -0.259580 -0.255191 0.552466 0.379148 -0.202328 0.077601 -0.079005 -0.348737 0.296739 -0.436681 0.107230 -0.100138 0.308416 0.328043 -0.458534 2.000000
-12.209472 -4.730777 -0.914245 -2.205418 -1.164760 -0.327938 -4.627777 0.726752 1.500630 -1.182877 0.193405 3.385158 0.225869 0.505953 -0.104107 1.772001 0.691868 -1.931413 -1.444906 0.113601 -1.417369 -0.512844 0.653247 0.830740 0.245218 -0.863638 -0.395422 1.134672 0.330467 -0.248160 0.386915 0.264339 0.188269 0.284472 0.423779 0.581862 0.378995 0.113338 0.292909 0.390098 -0.309172 0.012331 -0.273749 0.044499 -0.381383 0.020891 0.228805 0.220341 -0.140910 0.101754 -0.363818 0.262835 0.183953 -0.094070 -0.464317 -0.363045 0.233594 -0.622649 0.143480 -0.208295 -0.407791 0.093861 -0.281101 2.000000
-11.177036 -10.505912 3.022955 -2.368486 1.735219 -1.996493 -3.788230 -0.185318 1.540375 -1.230358 0.295926 1.164756 0.467336 0.119063 0.702043 -0.045266 1.123343 -0.163956 -0.874612 -0.283733 0.586459 -0.027312 0.921121 0.919965 0.249847 0.694061 -0.649511 0.990122 0.511943 -0.260007 0.614083 -0.019881 0.374999 0.351409 0.004973 0.067795 -1.099596 0.265708 -0.665987 0.646911 -0.143800 -0.125632 -0.636326 -0.089606 -0.395958 -0.038628 0.686880 -0.258681 0.092976 0.287556 0.232805 0.306635 -0.187321 0.255333 0.070480 -0.065295 -0.007228 -0.178238 0.387811 0.040259 -0.111408 0.236484 -0.067132 3.000000
-8.288418 -10.052280 4.450586 -1.283734 1.493768 -1.356523 -3.637436 -0.031479 1.471878 -1.458975 0.437287 1.422216 0.229435 0.317600 1.130929 -0.036755 1.160724 -0.753581 -1.008790 -0.456307 -0.319555 0.147143 1.507947 1.560951 -0.315632 1.228089 -0.468361 0.638532 1.088014 -0.236695 0.497871 0.107218 -0.368331 0.948662 1.173132 0.843680 0.127517 -0.131059 -0.789159 0.133202 -0.911797 -0.126068 -0.571876 -0.380190 -0.252691 -0.104549 0.268896 -0.405028 -0.008238 0.021057 0.594690 -0.157505 -0.946266 -0.350587 -0.209182 -0.334118 0.833676 -0.401786 0.197792 -0.222027 0.535692 0.487198 -0.559820 3.000000
-5.147302 -11.102509 3.973010 -0.888063 0.238103 -1.107068 -3.218142 -0.730093 -0.357559 -1.234992 -0.579099 0.929281 -1.404366 0.474696 0.949025 0.543617 1.791338 -1.254944 -1.164844 -0.616575 -0.906686 -0.848612 0.338312 0.790993 0.264752 -0.664459 -0.656263 0.760890 -0.209051 -0.973538 0.513331 0.727181 0.021310 0.193870 0.219539 0.277685 -0.460013 0.040028 0.240389 -0.301317 0.538028 0.057748 -0.112799 0.412095 -0.126521 0.075967 0.063100 -0.129660 -0.518688 0.181304 -0.022907 0.248843 0.032995 -0.145808 -0.459611 0.145490 0.104981 -0.312993 0.207316 -0.157280 0.110572 0.161557 -0.100790 3.000000
-15.443533 -9.661980 5.041203 -2.338324 0.916481 -3.399882 -4.473619 -2.644268 3.212591 -1.619298 0.056943 1.761493 0.503810 -0.249843 1.404231 -1.208910 0.556154 -0.558443 -1.309352 0.130253 -0.809706 -0.986288 0.525338 -0.201863 -0.224443 -0.311370 -0.248341 1.067131 0.959535 -0.853883 0.863440 -0.967892 0.671670 0.048293 -0.632491 0.053905 -1.198050 -0.157130 -1.094823 0.868927 0.534674 0.669745 0.081886 0.016480 -0.421278 0.369935 -0.044731 0.086356 -0.272902 -0.198855 -0.216219 0.318144 0.589028 -0.300367 -0.474101 -0.154352 -0.163143 -0.211145 0.419436 0.163984 0.138469 0.336719 -0.509799 3.000000
-4.983932 -11.151239 3.639694 -0.585374 0.175614 -1.147929 -2.793539 -0.696386 -0.344279 -1.191638 -0.742197 0.685949 -0.872612 0.330552 0.754767 -0.028240 1.711055 -1.600716 -1.182817 -0.468500 -1.273921 -0.484271 0.231408 1.011615 0.578493 -0.073205 -0.017608 1.008294 0.475225 -0.416387 0.775993 0.493106 0.318832 0.188459 -0.043189 -0.026022 -0.624673 0.458199 0.011684 0.122290 0.042000 0.003072 -0.043416 0.164803 0.385012 -0.112224 0.192159 -0.054695 0.018625 0.372247 -0.192800 0.302829 0.199078 0.655172 -0.236760 -0.692095 0.275346 -0.286869 0.033039 -0.013008 -0.102445 0.442644 -0.476165 3.000000
-4.983932 -11.151239 3.639694 -0.585374 0.175614 -1.147929 -2.793539 -0.696386 -0.344279 -1.191638 -0.742197 0.685949 -0.872612 0.330552 0.754767 -0.028240 1.711055 -1.600716 -1.182817 -0.468500 -1.273921 -0.484271 0.231408 1.011615 0.578493 -0.073205 -0.017608 1.008294 0.475225 -0.416387 0.775993 0.493106 0.318832 0.188459 -0.043189 -0.026022 -0.624673 0.458199 0.011684 0.122290 0.042000 0.003072 -0.043416 0.164803 0.385012 -0.112224 0.192159 -0.054695 0.018625 0.372247 -0.192800 0.302829 0.199078 0.655172 -0.236760 -0.692095 0.275346 -0.286869 0.033039 -0.013008 -0.102445 0.442644 -0.476165 3.000000
-9.547990 -15.804670 2.455527 -6.037706 2.440436 -1.625788 -6.423525 -0.440538 2.691574 -0.277810 0.800707 1.733070 0.583265 -0.821995 1.132208 -0.329220 1.129317 -0.190068 -0.428535 -0.961889 -1.073193 -0.657650 1.272181 0.246850 0.372878 0.702393 0.311431 1.210002 0.648003 -0.699912 -0.350625 -0.147756 1.192870 0.402358 0.014818 -0.698506 -0.627868 0.193220 -0.844369 0.895289 0.064085 0.018822 -0.369212 -0.216696 0.257145 0.106075 0.836683 0.110266 0.255157 -0.020279 -0.397674 0.142408 -0.314487 0.519750 -0.329237 -0.532000 0.188297 -0.169095 -0.001554 -0.131731 -0.271080 0.180056 -0.149812 3.000000
-5.957196 -11.112992 3.910548 -0.691793 0.403513 -1.287725 -3.093899 -0.499462 -0.366452 -1.356821 -0.392380 0.760596 -0.875057 -0.255663 0.626269 0.168160 1.987827 -1.416818 -1.331071 -0.015229 -1.522078 -0.480007 0.505077 1.374478 0.115353 0.223740 -0.029655 1.002721 0.685961 -0.559135 0.127951 0.336568 0.263812 0.371596 0.073832 -0.128723 -0.072309 0.191648 -0.289369 0.090184 0.103442 -0.448877 -0.174517 0.260624 -0.062914 -0.528770 0.205715 -0.444054 -0.035660 0.769028 -0.072608 0.014644 -0.350255 0.447650 0.051713 -0.490086 -0.109030 -0.131619 0.389011 0.554192 -0.155915 -0.093550 -0.303345 3.000000
-5.668124 -10.815277 4.101381 -0.990702 0.591720 -1.161436 -2.946778 -0.702457 -0.325681 -1.425094 -0.710409 0.842927 -1.429079 0.170183 0.988866 0.415975 1.746348 -1.342358 -1.067417 -0.806818 -0.712999 -0.532665 0.143369 1.082014 0.283104 -0.658606 -0.444029 0.395428 0.270676 -1.085430 0.541403 0.781443 -0.120896 0.214898 0.243039 0.509842 -0.371389 0.280148 0.120357 -0.016019 0.249132 -0.160787 -0.145529 0.378722 -0.172360 0.344739 0.517473 -0.220120 -0.205554 0.318729 -0.225215 0.233672 0.084434 0.122015 -0.477300 0.033900 0.203171 -0.188612 0.121969 -0.102004 0.074739 0.255931 -0.216153 3.000000
-3.813912 -11.050629 2.571754 -0.263833 -0.784602 -2.052535 -4.041761 -0.878449 0.399870 -0.050610 0.256224 1.365013 -1.398536 0.132826 1.182966 -0.533333 1.404164 -0.873665 -1.426867 -0.379492 -1.027791 -1.051692 -0.129332 0.813775 1.654472 0.235370 -0.367115 1.588911 -0.190844 -0.125698 0.285799 -0.724826 1.043193 -0.345600 -1.145516 -0.079094 -0.488449 0.576580 0.411897 -0.027250 -1.253027 -0.180527 -0.382961 -0.230462 -0.239510 0.238586 0.035236 -0.248317 0.046777 -0.293741 -0.005341 -0.070217 -0.612159 0.477991 -0.347922 -0.220664 -0.206560 0.065900 0.144289 0.205349 -0.368130 -0.252016 -0.473362 3.000000
-5.629655 -10.980451 4.482185 -1.003749 0.420760 -1.482675 -3.521366 -1.018806 -0.042981 -1.213600 -0.634737 0.771683 -1.787364 0.351962 1.101107 0.456021 1.423368 -1.083255 -1.019829 -1.309703 -0.615815 -0.782765 0.007439 0.749288 0.466077 -0.950392 -0.886619 0.358516 -0.493038 -1.694994 0.427623 1.066994 0.003679 0.397634 0.292374 0.762098 -0.869646 0.207130 0.289955 -0.298445 -0.109438 -0.159006 -0.391842 -0.072959 -0.460448 0.283812 0.771113 0.024272 -0.550087 0.203162 -0.161560 0.036994 0.062005 -0.060054 -0.320306 -0.314091 0.099060 -0.047044 0.314384 -0.300925 0.025481 0.636390 0.209995 3.000000
-11.878899 -6.836200 -1.149146 -3.678087 -0.266361 -0.024327 -4.466908 0.954421 2.415503 -0.160091 -1.279794 1.146306 -0.751139 0.565086 0.150136 -0.044382 1.041169 -1.042658 -0.214062 0.356396 0.473115 -0.775475 0.519979 0.937019 0.365055 -0.315460 0.547803 0.281156 0.115083 -0.266865 0.081013 0.106538 0.679419 0.652544 0.039807 0.517666 -0.672771 0.205857 -0.261031 0.129103 0.032102 -0.524900 -0.511039 -0.122841 -0.501278 0.052500 -0.122980 -0.040612 0.139226 0.559567 -0.272865 -0.262604 -0.065603 -0.047255 -0.351353 -0.157418 0.210712 -0.434410 0.676236 -0.469689 0.033553 -0.078304 -0.409338 4.000000
-11.063462 -5.852061 -0.744777 -3.436745 -1.043154 0.352317 -6.906821 0.168540 1.350816 0.217169 -0.381657 -0.174325 -0.848315 1.188069 0.082287 -0.814266 0.414340 -1.199059 -0.209675 0.699328 0.007303 -1.061381 0.898684 1.176356 -0.240450 0.002028 0.139044 1.105544 0.007246 -0.791885 0.390260 0.949161 -0.081759 1.394655 -0.155088 1.316068 -0.846584 -0.542066 0.128507 0.452934 0.076943 0.630384 0.074787 -0.139010 0.779915 0.007178 0.232978 0.177587 0.456822 -0.462524 0.523979 0.011456 0.276792 0.275633 -0.615485 -0.356573 -0.071230 -0.277805 0.352472 0.019798 -0.467196 0.045380 -0.653706 4.000000
-11.857227 -6.210719 -0.162750 -3.769700 -0.460363 0.277777 -6.734492 0.427197 1.852383 0.752903 -1.079785 -0.171526 -0.353163 1.374260 -0.248356 -1.181217 0.211643 -0.624653 -1.376151 -0.253491 -0.525962 -0.398611 0.113188 1.222956 0.296422 0.111004 -0.050967 1.058346 0.726373 -0.779836 1.000654 0.412070 0.129014 0.209062 -0.307920 0.150564 -0.235774 0.350619 0.177872 -0.273246 -0.168020 0.042440 -0.110357 0.102418 -0.269199 0.140467 -0.054156 -0.067301 -0.484151 -0.152892 -0.249034 -0.041643 -0.177537 0.063379 -0.323586 -0.205181 0.233584 -0.524514 0.361978 -0.051669 0.102800 0.300197 -0.191846 4.000000
-14.350100 -7.019554 -0.962237 -2.513700 -0.314228 -2.038776 -3.541262 -1.516266 2.959554 -0.660639 -1.544855 1.425202 -0.481715 0.901087 -0.248895 0.435007 1.026776 -1.243569 0.978135 0.996076 0.154793 -0.503637 0.185965 0.937287 0.252133 -0.770633 -0.220256 -0.199327 0.154110 -0.440464 -0.427274 0.190948 -0.256337 -0.009415 0.766086 0.214823 -0.843573 0.401516 -0.365095 -0.342511 0.115443 -0.339058 0.184075 0.245836 0.346221 -0.195095 0.030171 -0.942428 0.341208 0.099795 -0.022821 0.091891 -0.194674 0.579861 0.454522 -0.262267 -0.597938 -0.584530 0.237800 -0.381450 0.321924 -0.320783 -0.007044 4.000000
-12.329530 -7.004786 -0.402859 -3.746705 0.346682 -0.364705 -6.330413 1.377717 2.325777 0.285100 -1.711320 0.147045 -0.279233 0.144030 -0.254818 0.134574 0.918749 -0.478437 -1.213861 -0.240552 0.018680 -0.817103 0.019890 1.022758 0.375918 -0.541486 0.137057 0.512748 -0.080327 0.344003 -0.045916 0.022927 0.884642 -0.133863 -0.107160 0.491898 -0.420536 0.660137 -0.351736 0.149382 -0.077000 -0.582540 -0.328728 -0.151436 -0.470501 0.336621 0.321463 0.140714 0.049038 1.217405 0.018583 -0.111234 0.120115 0.292555 -0.160792 -0.177821 0.585277 0.055615 0.115272 -0.093207 0.024740 0.523993 -0.385882 4.000000
-11.993262 -5.827579 0.175638 -4.098327 -1.131069 0.182755 -6.748140 -0.039231 1.591421 0.844316 -0.292719 -0.392217 -0.405005 1.464838 -0.328044 -1.428185 -0.236299 -0.163400 -1.333714 -0.748265 -0.758390 -0.587776 0.062586 1.295164 0.497086 0.131085 -0.318986 0.967847 1.039430 -0.779336 1.215596 0.425813 -0.175133 -0.039018 -0.356200 -0.202572 -0.302246 0.523061 0.060547 -0.250161 -0.312962 0.395795 -0.037651 0.569329 -0.209246 -0.108655 0.218715 -0.282675 -0.493043 -0.085160 -0.466236 0.294290 -0.284915 0.246201 -0.204048 -0.442315 0.033175 -0.263849 0.233790 -0.138572 0.006580 0.259702 -0.061750 4.000000
